time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-09-23 10:00:11.571 UTC,8949,0,0,0,0,0,4947016,6848,1788867,3472,0,0,0,0,0,3998,1,0,0,0,0,0,0,34,13,0,23,1,11,5426,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,3,0,0,0,0,57,0,0,3,0,0,0,0,3,1,4096,1,0,0,0,0,8192,2,156600,57,0,0,0,0,4,34,0,0,115547384,0,0,0,0,0,0,0,8724,0,0,0,0,0,0,0,0,0,0,2,2168,0,0,0,0,0,0,0,0,0,0,3212,0,217,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:01:11.572 UTC,8949,0,0,0,0,0,4947016,6848,1788867,3472,0,0,0,0,0,991,0,0,0,0,0,0,0,34,13,0,23,1,11,2523,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,102061312,0,0,0,0,0,0,0,3362,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:02:11.574 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,557,0,0,0,0,0,0,0,34,13,0,23,1,11,558,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,1,0,0,1375,1,0,0,0,0,21036,9,0,0,0,0,0,0,0,0,118243456,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,837,0,52,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:03:11.576 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,89407440,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:04:11.577 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,75,0,0,0,0,0,0,0,34,13,0,23,1,11,116,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3001,1,0,0,0,0,0,0,0,0,97358432,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:05:11.578 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103912968,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:06:11.580 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110508128,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:07:11.581 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117015016,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:08:11.585 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123614488,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:09:11.586 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,94383904,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:10:11.588 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100882384,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:11:11.590 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107430520,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:12:11.591 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,34,13,0,23,1,11,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113912240,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:13:11.593 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,75,0,0,0,0,0,0,0,34,13,0,23,1,11,116,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3001,1,0,0,0,0,0,0,0,0,122127592,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:14:11.594 UTC,9389,0,0,0,0,0,4958912,6848,1800323,3472,0,0,0,0,0,528,0,0,0,0,0,0,0,34,13,0,23,1,11,950,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,100703928,0,0,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:15:11.598 UTC,9829,0,0,0,0,0,4989328,6848,1830299,3472,0,0,0,0,0,3783,0,0,0,0,0,0,0,38,13,0,25,1,11,6925,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,47,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89623,47,0,0,0,0,1,6,0,0,120992264,0,0,0,0,0,0,0,10132,0,0,0,0,0,0,0,0,0,0,0,3994,0,0,0,0,0,0,0,0,0,0,3188,0,248,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:16:11.599 UTC,9829,0,0,0,0,0,4990368,6848,1831339,3472,0,0,0,0,0,45,0,0,0,0,0,0,0,38,13,0,25,1,11,34,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,5,0,0,0,0,1,0,0,3,0,0,0,0,5,1,4096,1,5001,1,0,0,16384,4,0,0,0,0,0,0,1,4,0,0,92502024,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:17:11.601 UTC,9829,0,0,0,0,0,4996975,6848,1837946,3472,0,0,0,0,0,126,1,0,0,0,0,0,0,39,14,0,25,1,13,130,12,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,14,0,0,0,0,4,0,0,3,0,0,0,0,14,1,16384,4,1981,3,0,0,40960,10,666,1,0,0,0,0,0,0,0,0,100385232,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,66,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:18:11.602 UTC,9829,0,0,0,0,0,5007575,6848,1848546,3472,0,0,0,0,0,91,0,0,0,0,0,0,0,39,14,0,25,1,13,95,4,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,4,1,4096,1,10426,1,0,0,12288,3,0,0,0,0,0,0,1,5,0,0,107683792,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:19:11.606 UTC,9829,0,0,0,0,0,5007575,6848,1848546,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,39,14,0,25,1,13,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114585912,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:20:11.608 UTC,10269,0,0,0,0,0,5024431,6848,1864962,3472,0,0,0,0,0,2374,0,0,0,0,0,0,0,39,14,0,25,1,12,5535,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,5,0,0,0,0,19,0,0,3,0,0,0,0,5,1,0,0,1404,1,0,0,20480,5,34892,18,0,0,0,0,1,10,0,0,123829816,0,0,0,0,0,0,0,7697,0,0,0,0,0,0,0,0,0,0,0,3557,0,0,0,0,0,0,0,0,0,0,2527,0,102,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:21:11.608 UTC,10269,0,0,0,0,0,5028823,6848,1869354,3472,0,0,0,0,0,165,0,0,0,0,0,0,0,39,14,0,25,1,12,164,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7619,3,0,0,0,0,1,3,0,0,97475360,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,140,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:22:11.609 UTC,10269,0,0,0,0,0,5028823,6848,1869354,3472,0,0,0,0,0,75,0,0,0,0,0,0,0,39,14,0,25,1,12,116,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3048,1,0,0,0,0,0,0,0,0,106201624,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:23:11.610 UTC,10269,0,0,0,0,0,5028823,6848,1869354,3472,0,0,0,0,0,280,0,0,0,0,0,0,0,39,14,0,25,1,12,186,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116506608,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:24:11.613 UTC,10269,0,0,0,0,0,5028823,6848,1869354,3472,0,0,0,0,0,585,0,0,0,0,0,0,0,39,14,0,25,1,12,306,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6222,2,0,0,0,0,1,4,0,0,93690936,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,517,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23 10:25:11.615 UTC,10269,0,0,0,0,0,5028823,6848,1869354,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,39,14,0,25,1,12,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,102123,5,92949,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474623491008,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100742872,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26 11:25:54.932 UTC,125,0,0,0,0,0,3310161,4872,164228,80,0,0,0,0,0,9217,37,0,0,0,0,0,4565,37,12,0,30,6,38,4658,22,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2418482,6,2384119,1,20,12,24,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1474889151868,3145728,0,0,0,71,1,24,1,5,1,0,0,3,2,0,0,0,71,1,21037056,26,34476,1,0,4,8656888,68,0,0,0,0,0,0,66,828,3,756,82286880,1,0,0,0,0,0,0,9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26 11:26:54.935 UTC,125,0,0,0,0,0,4892343,6848,1743018,3472,0,0,0,0,0,2436,2,0,0,0,0,0,0,39,14,0,30,3,26,4712,1162,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2418482,6,2384119,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474889151868,3145728,0,0,0,1167,0,0,0,0,0,0,0,3,0,0,0,0,1167,1,217088,53,0,0,0,64,5833968,1178,0,0,0,0,0,0,3,89,0,0,107610376,2,0,0,0,0,0,0,6665,0,0,0,0,0,0,0,0,0,0,7,2573,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26 11:27:54.937 UTC,125,0,0,0,0,0,4892343,6848,1743018,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,39,14,0,30,3,26,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2418482,6,2384119,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474889151868,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113033712,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
